Date,y_real,mu_pred,sigma_pred,VaR_95,ES_95,VaR_99,ES_99,violation_95,violation_99
2021-06-09,-0.0018255418332614,0.0011121850986028,0.0049061205735949,-0.0100437559732257,-0.0169942888390096,-0.0197173277396685,-0.0314529166058137,0,0
2021-06-10,0.0046414616004374,0.0012408961683337,0.0049083317322125,-0.0101874740083699,-0.0165089947709361,-0.0205847460515504,-0.0312989489152281,0,0
2021-06-11,0.0019465234712153,0.0019085222015539,0.0049330677725575,-0.0093104787337448,-0.0164240536453295,-0.0190418979588437,-0.0257962269589804,0,0
2021-06-14,0.0018135655828523,0.0007551205360045,0.0049070344372942,-0.0104025869578468,-0.0160797834637468,-0.0200771377710733,-0.0274177672362402,0,0
2021-06-15,-0.0020137297058571,-0.0005643344487776,0.0049121131325469,-0.0117371520258665,-0.0189229963565553,-0.021431124478077,-0.0386762230890412,0,0
2021-06-16,-0.0054046923348332,0.0015330170461983,0.0048913560138044,-0.0098347625152548,-0.0163895675420596,-0.0201384538690335,-0.0397704786345796,0,0
2021-06-17,-0.000435802956189,0.0027593672379485,0.0053284160360178,-0.0097343384701687,-0.0180246172283995,-0.0212616944318693,-0.0416497194117334,0,0
2021-06-18,-0.0132113632595181,0.0016783651143852,0.0048376815106766,-0.0093414703087026,-0.0157398849405106,-0.0189317098622908,-0.0283677209578215,1,0
2021-06-21,0.0139051531412395,0.0010856166377385,0.0081672019529485,-0.0183016227204837,-0.0304217006996599,-0.0366336407109725,-0.05765148563033,0,0
2021-06-22,0.0051114058741975,-0.0009504302403692,0.0049951822220462,-0.0124776694356272,-0.0181487693240922,-0.0227777371377256,-0.0361744577110928,0,0
2021-06-23,-0.0010838710817555,0.0012269711226705,0.0063681728274129,-0.0132897172319137,-0.0226969091765921,-0.0259418864148605,-0.0357625920628901,0,0
2021-06-24,0.005794431802864,0.0023662716028312,0.0049895269487488,-0.0090097965494702,-0.0154480651298429,-0.0189284601805799,-0.0295451982072997,0,0
2021-06-25,0.0033250723166924,0.0027423706591213,0.0049832195014746,-0.0086120012320227,-0.0166825712923672,-0.0184987365114831,-0.0292304175762234,0,0
2021-06-28,0.0023122963233731,0.0037507564198079,0.0048990576527672,-0.007414220000143,-0.0151250856854336,-0.0171402550266992,-0.0285681402583667,0,0
2021-06-29,0.0002772880925559,0.0015672848222606,0.004900795266343,-0.0096052360975238,-0.0160799169111253,-0.019344222401559,-0.0299363406779069,0,0
2021-06-30,0.0013272795151061,0.0003553937014258,0.004827851755386,-0.0106484252062078,-0.0156155153160081,-0.0202360673100678,-0.0290624331805793,0,0
2021-07-01,0.0052080318473413,0.0007838822292616,0.0048155244148741,-0.0101958793606054,-0.0165776944468353,-0.0197697507651982,-0.0278420492878409,0,0
2021-07-02,0.0074720954275404,-0.000169600713607,0.0048141530858248,-0.0111470043784319,-0.0174084949334566,-0.0207201884414782,-0.0281712123681069,0,0
2021-07-06,-0.0020239017111978,0.0003257790606828,0.0048713965292204,-0.0107795969132317,-0.0172743113952428,-0.0204598336366537,-0.0315997808171622,0,0
2021-07-07,0.0033533594906819,-0.0010878563891279,0.0049906159567841,-0.0126224389795544,-0.0203059350685443,-0.0229614625852342,-0.0330106934288101,0,0
2021-07-08,-0.0085978905584635,-8.795022273958139e-05,0.0047991101868332,-0.0110341996136271,-0.0176111179264459,-0.0205858191262539,-0.0331591357336853,0,0
2021-07-09,0.0112148304347771,0.000554774403997,0.0083842999031435,-0.0190695755971773,-0.0295490741370496,-0.0371123283769517,-0.0536204254465548,0,0
2021-07-12,0.0034452376883022,-0.0012767031800045,0.0048332156758617,-0.0124233478516035,-0.0187019185088595,-0.0223709974544442,-0.0305605264156827,0,0
2021-07-13,-0.0035230061607052,0.00087999243443,0.0048416000409058,-0.0101547705249523,-0.0169756358693392,-0.0197686775922564,-0.0281427841574552,0,0
2021-07-14,0.0011642465534658,-0.0004109826559612,0.0053116058999062,-0.0127729553336421,-0.0221505434383359,-0.0240097864623685,-0.0361614551740257,0,0
2021-07-15,-0.0032675690866391,-0.0001536800078743,0.0047980627329129,-0.0110965849575198,-0.017871562535201,-0.0206435849544284,-0.0307212828241715,0,0
2021-07-16,-0.0075674083007627,0.0010695862669753,0.0052857772460022,-0.0112251833893335,-0.0187154937468879,-0.022387971533245,-0.0404287871420288,0,0
2021-07-19,-0.0159967995826508,0.0017170639814288,0.0063054845132021,-0.0129018647832654,-0.0225729500440408,-0.026088016132046,-0.0352026130831461,1,0
2021-07-20,0.0150488236549049,0.0005646441176859,0.0090838687061128,-0.0205803804386979,-0.0346073733361029,-0.0398075763646965,-0.0590441917234876,0,0
2021-07-21,0.0082080225844478,-0.0007278432128162,0.0055243620495746,-0.0135924240726355,-0.0204967478661487,-0.0252997487804122,-0.0423976208147485,0,0
2021-07-22,0.0020146531809159,0.0026853469341666,0.0049539461169302,-0.0086224350306525,-0.0148283528122445,-0.0185044421191648,-0.0279139958263715,0,0
2021-07-23,0.0100943190601663,0.0018699245931894,0.0049441728229296,-0.0094204315597216,-0.0171669243815156,-0.019295918370606,-0.0295799404652734,0,0
2021-07-26,0.0023793747168766,0.0008490863376012,0.0049501857024584,-0.0104585388230729,-0.016793476118186,-0.0203554439045589,-0.0299979908858483,0,0
2021-07-27,-0.0047235734473129,0.0016070722445607,0.0049909902337089,-0.0097849870614302,-0.0168376891073785,-0.0197401480555175,-0.0280648095493999,0,0
2021-07-28,-0.0001862964504054,0.0015214221455198,0.0055523204232369,-0.0113370720187912,-0.0205810931248597,-0.0229094069454139,-0.0306726286649581,0,0
2021-07-29,0.0041973396588671,0.000910734637996,0.0049292945680513,-0.0103368834264395,-0.0173378538909265,-0.0201593722470861,-0.0335236287670323,0,0
2021-07-30,-0.0054207052569735,0.0012010357566051,0.0049097547306439,-0.0100044658369564,-0.0164317346241435,-0.0197945757246284,-0.030743756687949,0,0
2021-08-02,-0.0018445035187035,0.0007242732310226,0.0054817727780108,-0.0120479644943635,-0.0225028580548777,-0.0236837666491646,-0.057038046164049,0,0
2021-08-03,0.0081699508367532,0.0002872952542681,0.0049168148452398,-0.0111097613210533,-0.0176293295175497,-0.0213855984819954,-0.0319179547708809,0,0
2021-08-04,-0.0046431401942389,0.0015446201589803,0.0049399997825848,-0.0097364004431577,-0.016453058361874,-0.0196040674189398,-0.0326906035172965,0,0
2021-08-05,0.0059874765824158,0.000633833738827,0.0055600474547865,-0.0122918785354291,-0.0208001985773757,-0.0240147135069793,-0.0400139079308006,0,0
2021-08-06,0.0016738596169775,0.0015443466567493,0.0049826097368959,-0.00983132233723,-0.0163664470170397,-0.0197770432214397,-0.0297048775344084,0,0
2021-08-09,-0.0009403453337916,0.0030749212992522,0.004985936772714,-0.008307654350816,-0.0147977705484895,-0.0182581847938505,-0.030031765201539,0,0
2021-08-10,0.0009921864250808,0.0014090044270352,0.0049816858538735,-0.0099559400162433,-0.0177122792988268,-0.0198769353071312,-0.0311418804549298,0,0
2021-08-11,0.0024649821979919,0.0021600513769489,0.0050011924267828,-0.0092475488983301,-0.0197252698402167,-0.0192024936985872,-0.0309200083130299,0,0
2021-08-12,0.0029477611592982,0.0010452125270319,0.0050109893226453,-0.0103915273710911,-0.0161587106821757,-0.0203840082244358,-0.0286145924028532,0,0
2021-08-13,0.001606011417127,0.0041384577367038,0.0049647729133014,-0.0071960886278068,-0.0134066761720201,-0.0171051431431511,-0.0227773768064584,0,0
2021-08-16,0.0026174309818667,0.0023887051869708,0.0049741401573844,-0.0089768862854868,-0.0166689578499431,-0.0189303228835759,-0.0287076489117472,0,0
2021-08-17,-0.0070857473091584,0.0019851673427167,0.0049119843461924,-0.0092265468894592,-0.0163875504058845,-0.0190240883202909,-0.0347276730326099,0,0
2021-08-18,-0.0108066622017543,0.0032401493797292,0.0061053003279047,-0.0110137983379625,-0.0208663212792804,-0.0240525585828104,-0.0415902254688215,0,0
2021-08-19,0.0012559066308663,0.0015791291519038,0.0088973439864822,-0.019182476964719,-0.0313469234917517,-0.0381541346668177,-0.0553819293825685,0,0
2021-08-20,0.0081086000297307,0.002278467166094,0.0049127913423283,-0.008936201113391,-0.0165928590042291,-0.0187383065982786,-0.0284370251095091,0,0
2021-08-23,0.0084876762230466,0.0019612238866446,0.0049605931741449,-0.0093581246942508,-0.016406621364137,-0.0192438143195537,-0.0302753343456855,0,0
2021-08-24,0.0014946198418768,0.0007484671103657,0.0049567752655286,-0.0105567295657153,-0.0194948388644189,-0.0204203714175659,-0.031011491267948,0,0
2021-08-25,0.0022176438404651,0.001877556987207,0.0049333936453023,-0.009373289951086,-0.01729207674938,-0.0191876926295279,-0.0261355387671786,0,0
2021-08-26,-0.0058419406184166,0.0014348570255817,0.0049291135869718,-0.0098053275450635,-0.0165566041899465,-0.0196088241472379,-0.0285019488664822,0,0
2021-08-27,0.008769067728944,0.0024433047055462,0.0064959988777874,-0.012720261260106,-0.0235438080466366,-0.0265864310651553,-0.0484710142511619,0,0
2021-08-30,0.0042973192930102,0.000819654464025,0.0049357064941989,-0.0104472638171961,-0.0163642437793845,-0.0202949319280389,-0.0275227552712012,0,0
2021-08-31,-0.0013500129355656,0.000642987282734,0.0049240051524021,-0.0105935580229955,-0.0169263918185179,-0.0204081530141765,-0.0363733054022275,0,0
2021-09-01,0.0003116250355446,-0.0007350539566873,0.0049003798755067,-0.0119166696617652,-0.0191670477766003,-0.021681474252115,-0.0316439399939206,0,0
2021-09-02,0.0028386164580408,-0.0010684270805784,0.0049139582746827,-0.0122895379263294,-0.0182415084557109,-0.0221040140947308,-0.0323100949579478,0,0
2021-09-03,-0.0003350829544631,-0.0006196581812258,0.0049186107049018,-0.0118500060733616,-0.0179475873728112,-0.0216700880512532,-0.0357653200179752,0,0
2021-09-07,-0.0034013545082278,-0.0007497904908119,0.0049055582707481,-0.0119480385184041,-0.0198368808375588,-0.0217359542929179,-0.0382905047862222,0,0
2021-09-08,-0.00131944546298,0.0003091464126123,0.0052671632224147,-0.0119391618178028,-0.0192046219278888,-0.0230539851048735,-0.0348648171238195,0,0
2021-09-09,-0.0046162384812883,0.0014914245979558,0.0049162739235278,-0.0097324482642568,-0.0164527115500883,-0.0195448362354727,-0.0296711494409082,0,0
2021-09-10,-0.0077525506835501,0.0006415969538789,0.0056860502972579,-0.0126156204608386,-0.0209834978779878,-0.024709786977333,-0.0340395561941512,0,0
2021-09-13,0.0022738998107479,-0.0003292454044468,0.0069557196590753,-0.0164791447592881,-0.0265789448769339,-0.0310889284920038,-0.0462728707855635,0,0
2021-09-14,-0.005763219391926,-0.0006678348459074,0.0049299503727864,-0.0119235814614337,-0.0176672582632914,-0.0217649945823128,-0.0340485535377398,0,0
2021-09-15,0.0084382963232518,-0.0002144835682865,0.0058632405211241,-0.0138114414551498,-0.0204159948826303,-0.0260818771170137,-0.0451261288921607,0,0
2021-09-16,-0.0015523457589172,-0.000686855169138,0.0049738763702036,-0.0120425944172815,-0.0182817392210767,-0.021970907141832,-0.0347506780544681,0,0
2021-09-17,-0.0091526380301588,-0.0002037927589188,0.0050691202092481,-0.0119572065510743,-0.0185953029331475,-0.0225603788299786,-0.0326750851306668,0,0
2021-09-20,-0.0171230654900443,0.000350929907431,0.0086517099503064,-0.019691086528266,-0.0333451770260143,-0.0377388061345597,-0.0522217700517058,0,0
2021-09-21,-0.0008127026500434,0.0008853498423536,0.0089508896559829,-0.0197829613111983,-0.0302521578997789,-0.0382737576260928,-0.0634430810935257,0,0
2021-09-22,0.0094745863802907,0.0012876746874293,0.004967208580593,-0.010050139833342,-0.0167995162470093,-0.0199579647447461,-0.0283387137837885,0,0
2021-09-23,0.0120616931134348,0.0006084274992152,0.0050036683058748,-0.0108163914650446,-0.0176886536181594,-0.0208069952886265,-0.0282121423933746,0,0
2021-09-24,0.0014599428049598,0.0012490263972076,0.0050555563689887,-0.0104004075837104,-0.0165949445090334,-0.020778737168073,-0.0300442545597203,0,0
2021-09-27,-0.0027802400396338,0.0023085813548039,0.0050414102173413,-0.0091990704679092,-0.0163656621775732,-0.0192561491093689,-0.0311188022198956,0,0
2021-09-28,-0.0205743220553324,0.0015981819006592,0.0054889059692021,-0.0111053171056815,-0.0182135673228101,-0.0225233911351292,-0.0336360976782424,1,0
2021-09-29,0.0015679593479206,0.0042972836994334,0.0088489146933556,-0.0162958088298298,-0.0288122350764417,-0.035011960185281,-0.049538835767798,0,0
2021-09-30,-0.0119812209738146,0.0013546748184243,0.0049942031402703,-0.0100401833434997,-0.0169902008858668,-0.0199897102668605,-0.0298674944916554,1,0
2021-10-01,0.0114259522163595,0.0013849617302325,0.0086843915653343,-0.0188466306739778,-0.0297033054325346,-0.0372733601619349,-0.0492170372978262,0,0
2021-10-04,-0.0130709339999375,0.0002596188090593,0.0050723824048038,-0.0113935202502875,-0.0200201546759307,-0.0217120747298947,-0.0331684960156171,1,0
2021-10-05,0.0104695049995539,0.0009969848974885,0.0088092440973316,-0.0194706371215765,-0.031351093394808,-0.0380122585728079,-0.060933124620073,0,0
2021-10-06,0.0040944016911015,-0.0004159693219179,0.0064612833187173,-0.0153058977798903,-0.0240152839520322,-0.0285734910470487,-0.0398931610281945,0,0
2021-10-07,0.008264048112232,1.96664581835086e-05,0.0062680948767319,-0.014279375465693,-0.0222823861399921,-0.0267605329893652,-0.0384955709049116,0,0
2021-10-08,-0.0019155743781388,0.0019565860093701,0.0065761911303927,-0.0130435299926465,-0.0202208329640499,-0.0261334827061981,-0.0390398454628909,0,0
2021-10-11,-0.006889441175804,0.0019009255875222,0.0065533529917484,-0.0132994845997588,-0.0215965794399949,-0.0270225269286425,-0.0432893312762267,0,0
2021-10-12,-0.0024196967310123,0.0004389000037102,0.007484537665682,-0.0169243321483151,-0.0256880132484292,-0.0326053615652194,-0.0460356489411017,0,0
2021-10-13,0.0030179553347657,0.0027609375167048,0.0067768647025979,-0.0126965852682655,-0.0218293866622526,-0.0261851195953137,-0.0387120214745209,0,0
2021-10-14,0.016919171105043,0.0008767749889491,0.0059755567662828,-0.0127895067191537,-0.0217898570547398,-0.0247801456224654,-0.0406596590326806,0,0
2021-10-15,0.0074325090481373,-0.000267128731176,0.007028854574904,-0.0163887916440494,-0.0274733179955745,-0.0306170626480731,-0.0396707382857964,0,0
2021-10-18,0.003369100352457,0.001125044791229,0.0065545269623893,-0.0138739405191174,-0.0236804151113938,-0.0270492250055835,-0.0374852744099947,0,0
2021-10-19,0.007366137880338,0.0012456949789702,0.0064287763695609,-0.0135423930156237,-0.0237238536077135,-0.0266707325024475,-0.0447833689525735,0,0
2021-10-20,0.0036573206677255,0.0013068053782164,0.0062007027414314,-0.0129356821642016,-0.0214638400130571,-0.0255419677113225,-0.0395509575190886,0,0
2021-10-21,0.0029914055588603,0.0028037958250952,0.0062756992881182,-0.0116077821394759,-0.0205344624428115,-0.024358035804701,-0.0353584612631111,0,0
2021-10-22,-0.0010731330028727,0.0027015008220427,0.0059914223265836,-0.0110903556296061,-0.0198581806479706,-0.0233519613480866,-0.0323471995748296,0,0
2021-10-25,0.0047369642336321,0.0017925368060561,0.006194233075102,-0.012480124194017,-0.0216145132633532,-0.0251943577230957,-0.0398667668090856,0,0
2021-10-26,0.00181812861651,0.0014178755105764,0.006099026796047,-0.0126280614597019,-0.0217047616258887,-0.025127067017301,-0.0352212804544435,0,0
2021-10-27,-0.0050643565116249,0.0017846562412202,0.0058661668734446,-0.0116108062262824,-0.0206018865014423,-0.0233270058562464,-0.0333633446101293,0,0
2021-10-28,0.0097812783442079,0.0021040265899376,0.0064707924919445,-0.012707168861181,-0.0216192965791063,-0.0257243365820437,-0.0374557279114866,0,0
2021-10-29,0.0019474457229045,0.0005172043808714,0.005678188497176,-0.012523793020273,-0.0198064622977924,-0.0240642466498896,-0.033625841262374,0,0
2021-11-01,0.0017984504725091,0.0025311065552669,0.0057709667230044,-0.010662967014784,-0.0196736721597915,-0.022231605644714,-0.0325294434983488,0,0
2021-11-02,0.0036736113555949,0.0029146031450761,0.0057137239611832,-0.0101556732921914,-0.0179905510834124,-0.021628415330076,-0.0282493739095323,0,0
2021-11-03,0.0064404899225073,0.0027338360223851,0.0050325503101465,-0.0087303047086076,-0.0155555668007042,-0.0187079398390548,-0.0271405963413931,0,0
2021-11-04,0.0041732363867139,0.002499434277417,0.0050139890459869,-0.0089056080491457,-0.0157091707239351,-0.0188019611976469,-0.0285237595521931,0,0
2021-11-05,0.0037258443578142,0.0021033875594603,0.0049755480538786,-0.0092287368582139,-0.0170167614712803,-0.0190876247676326,-0.0279801586788099,0,0
2021-11-08,0.0008873918977766,0.0026809112949666,0.0050720583790027,-0.0088966594849349,-0.0151585209720243,-0.0190147734978795,-0.0316525746650541,0,0
2021-11-09,-0.0035049119233799,0.0020829244042529,0.0050963189796371,-0.0095392155024616,-0.01593860290871,-0.0196770324626854,-0.029055057712428,0,0
2021-11-10,-0.0082598337573755,0.0024397664862474,0.006037912693861,-0.0113324581168097,-0.0188835662649364,-0.0233507180145814,-0.0375482792901152,0,0
2021-11-11,0.0005507757255752,0.0015235200412171,0.0081974904775518,-0.0171626410646514,-0.0327585355213136,-0.0334477201130929,-0.0488706010943713,0,0
2021-11-12,0.007196702265555,0.0019220356391221,0.0050893258943279,-0.0096755024985928,-0.0158104845277726,-0.0197764642328545,-0.0301080747454661,0,0
2021-11-15,-1.0741379517177051e-05,0.0026907906678373,0.0049711173264073,-0.0086350029165581,-0.0170920816513514,-0.0184950697734109,-0.0260639937588341,0,0
2021-11-16,0.0038577795595556,0.002613443033587,0.0051126823616352,-0.0090472838648788,-0.0158609769621485,-0.0192210218562677,-0.0297449288695292,0,0
2021-11-17,-0.0026050196498234,-0.0001396223751018,0.0050850700573383,-0.0117331235644608,-0.0189980887694326,-0.0218406450691982,-0.0306244874705625,0,0
2021-11-18,0.0033790611025244,0.0001530954076985,0.0060984773824958,-0.0137525985245166,-0.0233945608775749,-0.0258790046871467,-0.0440066369375926,0,0
2021-11-19,-0.0013996279870592,-0.0005016166661759,0.0050572237224452,-0.0120377139614727,-0.0180814650691487,-0.0221060235697806,-0.0308568485741762,0,0
2021-11-22,-0.0032022754736748,-0.0005608601776181,0.0049608302165945,-0.0118724179326221,-0.0177835407022737,-0.021736469611566,-0.029485951974608,0,0
2021-11-23,0.0016557712244478,0.0003743053078055,0.0060198589542434,-0.0133502757790931,-0.0228564247251081,-0.0253154542175957,-0.0428768875178407,0,0
2021-11-24,0.0022912310859388,0.0011901603310425,0.0049331033690102,-0.0100524068042816,-0.0166661154666097,-0.0198460333024795,-0.0323546475588208,0,0
2021-11-26,-0.0229870232086985,0.0008702080584022,0.0050312491328874,-0.0105971702636386,-0.0163170016777262,-0.0205886563696987,-0.0327122337260481,1,1
2021-11-29,0.0131138356280983,0.003288493965562,0.0080287186950402,-0.0150450035215117,-0.0251750276355989,-0.0310798857517776,-0.0475052712129346,0,0
2021-11-30,-0.0191433769923367,0.0006322323125068,0.0051090141149929,-0.0113596560611662,-0.0182185532698929,-0.0224473360595607,-0.0326765919212565,1,0
2021-12-01,-0.0118855501134298,0.0046325943763562,0.0075829959236125,-0.0126377343092746,-0.0222530071329638,-0.027662077052836,-0.0436913503944981,0,0
2021-12-02,0.0140946475635915,0.0025232237127791,0.0083051105110309,-0.0164345551405155,-0.0278946245077203,-0.0330032233377467,-0.0510010003109634,0,0
2021-12-03,-0.008484450317427,-0.0003804268247411,0.0053300497523841,-0.0129695441371131,-0.0227113242398214,-0.0247554043493686,-0.0424635391351737,0,0
2021-12-06,0.0116625892092526,0.0021294720806094,0.0085787832780639,-0.0174224130539836,-0.0315420372293496,-0.0344558686588011,-0.0598525205263561,0,0
2021-12-07,0.0204956079503145,-0.0003263536156768,0.0055762088452225,-0.0133412859755457,-0.0220790935814273,-0.0252397708044884,-0.0412140794566728,0,0
2021-12-08,0.0030805438956169,0.0009522008521944,0.0064036983827655,-0.0141270868555473,-0.0255173647298337,-0.0281593795090031,-0.0454398939577319,0,0
2021-12-09,-0.0072069955372591,0.00273439950267,0.005591787774489,-0.010034180712464,-0.0176009499019574,-0.0212014881783778,-0.0353352742412332,0,0
2021-12-10,0.0095037639689295,0.0026538764648093,0.0070594628386847,-0.0135166589549658,-0.0230002786065679,-0.0277498502628289,-0.0428041720623353,0,0
2021-12-13,-0.0091781573770436,-0.0011302032228695,0.0056802957971144,-0.0140914742929222,-0.0219092225140269,-0.0254105330986747,-0.0367813793373448,0,0
2021-12-14,-0.0074987291162941,0.0030140682589073,0.0087511772435513,-0.0169752300725404,-0.0301977749042429,-0.0344691500251867,-0.0457807243454577,0,0
2021-12-15,0.0162162772904228,0.0012156912430148,0.0076083952777462,-0.01615644099419,-0.0269044196970883,-0.0313477079807041,-0.047406552125359,0,0
2021-12-16,-0.0087818684942283,0.0004409031391024,0.0064154554580853,-0.0146809961234541,-0.0237345858586768,-0.0287806779652968,-0.038814059851834,0,0
2021-12-17,-0.0103409678452453,0.00210601888493,0.0089297995570525,-0.0182519316984285,-0.0331530653073232,-0.0359984194668301,-0.0531821185742941,0,0
2021-12-20,-0.011453394652225,0.0019190837147451,0.008898453281018,-0.0183630470059029,-0.0312249542688821,-0.0360356876628889,-0.0526392377795333,0,0
2021-12-21,0.0176217638618087,0.0029934504128821,0.0092518326964023,-0.0180878313383553,-0.0300351599471305,-0.0364455952001157,-0.0502346360382075,0,0
2021-12-22,0.0101287326444562,-9.841367714632252e-05,0.0071662176641668,-0.0169127563589917,-0.0252577092345388,-0.0324477801654229,-0.0663514648960586,0,0
2021-12-23,0.0062043956031449,0.0004491967808014,0.0064434145131214,-0.0144695405703615,-0.0250954985682925,-0.0278898299512695,-0.0400896525252883,0,0
2021-12-27,0.0137440511972555,0.0023023011186835,0.0064344755450593,-0.0123639955143,-0.0210053466029525,-0.0251438289909044,-0.0366781105922617,0,0
2021-12-28,-0.0010106562670495,0.0012270060433421,0.0066611481336108,-0.0145689301136407,-0.0280004721065283,-0.0294746891415173,-0.0427300092514906,0,0
2021-12-29,0.0014009215509761,0.0028719192468316,0.006459266465673,-0.0118534893754403,-0.0226749250111392,-0.0246894681257996,-0.0418851723109283,0,0
2021-12-30,-0.002994238393575,0.0027637353637749,0.0063617508831875,-0.0117592746118448,-0.018641103773751,-0.0244543174927647,-0.0494201504331725,0,0
2021-12-31,-0.0026296333792205,0.002983699164448,0.0074607326010835,-0.01404321759259,-0.0239151000461697,-0.0289182412270149,-0.0422104632079661,0,0
2022-01-03,0.0063538277215015,0.0027163944916063,0.0073595879951445,-0.0140787689206108,-0.0239731590905661,-0.0287496878072339,-0.0472601325946887,0,0
2022-01-04,-0.0006298370336797,0.0011464781810582,0.006141904117207,-0.0128522008681918,-0.0211157915278051,-0.025048954096721,-0.0362249164253263,0,0
2022-01-05,-0.0195832515018321,0.0018889551932638,0.0060062233427392,-0.0118170399614045,-0.0218477541036469,-0.0237882903754714,-0.0390469458919163,1,0
2022-01-06,-0.0009642393920414,0.0032860306574256,0.0088674544476044,-0.0169566422227537,-0.0284136199746133,-0.0346505101403244,-0.0501059726526344,0,0
2022-01-07,-0.0040584369104012,0.000490039750581,0.006087314586321,-0.0135573728943566,-0.022318718897844,-0.026109122954175,-0.0396048634126232,0,0
2022-01-10,-0.0014420820753363,0.0013822246486076,0.0072123001090423,-0.0152223975640122,-0.0236702339398343,-0.0299889855876251,-0.042742671179867,0,0
2022-01-11,0.009118289677805,0.0002177877435824,0.0060461277224271,-0.0137047661663757,-0.0232553395179204,-0.0260911683963923,-0.0426841196407788,0,0
2022-01-12,0.0028137976491929,0.0008266892834869,0.0062609103741263,-0.0134062857784192,-0.0214817556828273,-0.0257416431052829,-0.0392796018500023,0,0
2022-01-13,-0.014346026544273,0.0018996948311516,0.0061007303733504,-0.0120091491801055,-0.0204324230354595,-0.0241347653529369,-0.0342661160006059,1,0
2022-01-14,0.0008196415862162,0.0048742543378028,0.0084703744522421,-0.0145009413969434,-0.0246992223623798,-0.0315062174520501,-0.0493121554877989,0,0
2022-01-18,-0.0185590978783949,0.0017585700082214,0.0063303200994714,-0.0127118656142086,-0.0220707099997634,-0.0253951977470115,-0.0363195132748747,1,0
2022-01-19,-0.0097367913800368,0.0055637537880529,0.0081511289846098,-0.0131048265965587,-0.0215580739947503,-0.0295322211470456,-0.0447999477596127,0,0
2022-01-20,-0.0110987455310118,-0.0006256118145431,0.0084602017561001,-0.0199866562142344,-0.0327793878539335,-0.0369958202153697,-0.0483549626059326,0,0
2022-01-21,-0.0190960090965536,-0.0002957004590055,0.0085889573347045,-0.0199448150618513,-0.031518328897521,-0.0371952815195874,-0.0633346926109506,0,0
2022-01-24,0.0027679180704662,0.0039806647338484,0.0084844354992173,-0.0154227702051996,-0.026817650641535,-0.0324458179599951,-0.0517633532736588,0,0
2022-01-25,-0.012246593378153,0.000678245677931,0.0064586747486284,-0.0140993419419832,-0.0230623290861579,-0.0270764726415029,-0.0431656150728476,0,0
2022-01-26,-0.0014977524342583,0.0030210050302584,0.0086052392967156,-0.0166631101612682,-0.0292075075549189,-0.033940285785311,-0.0609515966683543,0,0
2022-01-27,-0.0053986328223857,8.40710937479556e-06,0.0064254025632828,-0.014692198762895,-0.0239564408413365,-0.0276001993654407,-0.040673678767281,0,0
2022-01-28,0.0240559604983756,0.001142385984656,0.0071729374757427,-0.0152679180601921,-0.0240265005405524,-0.0296761002768063,-0.0423817370119245,0,0
2022-01-31,0.0187098246560625,-0.0006320130558712,0.0073064746444723,-0.0180562628311641,-0.0312953110320049,-0.0346833030795231,-0.0551554616162143,0,0
2022-02-01,0.0068395527946983,0.001046618241066,0.0075782077308165,-0.0170758789702532,-0.0325555806858921,-0.0344642475995776,-0.0542596220980558,0,0
2022-02-02,0.0093784127850821,0.0007215295705172,0.0068182011128792,-0.0148707055235685,-0.0242693177262315,-0.0285490091487289,-0.0481521711110511,0,0
2022-02-03,-0.0246934847129309,-0.0009391750576697,0.0066744133391748,-0.0162014428346627,-0.0263935786020166,-0.0295882352414039,-0.0469667620520658,1,0
2022-02-04,0.0051436909858375,0.00246721276607,0.0085362193329876,-0.0174980590551318,-0.0278278487509849,-0.0358272748128994,-0.0524273071239529,0,0
2022-02-07,-0.0037085880592355,0.0007094618104234,0.0067541793770984,-0.0151422469029765,-0.0251797694063871,-0.0297955406614079,-0.0480856251849515,0,0
2022-02-08,0.008366108660616,0.0001070405166862,0.007645544240207,-0.0174641407671438,-0.0266320197230543,-0.033034727953153,-0.0460173022033609,0,0
2022-02-09,0.0144128559981267,0.0004451638599003,0.0066133667912444,-0.0150744949870126,-0.0235994077285202,-0.0294179408860556,-0.0476297767069915,0,0
2022-02-10,-0.0182818249080078,0.0015704589247321,0.006850477011916,-0.0146657000830969,-0.0262571982878188,-0.0299705104188276,-0.0432642974529287,1,0
2022-02-11,-0.0191516958047604,0.0046783547859895,0.0086910183848939,-0.0155659224628524,-0.0273516687423597,-0.0339991651699224,-0.0581438649787721,1,0
2022-02-14,-0.0038479874153668,0.0033722415618028,0.0091699628653949,-0.0180322318438284,-0.0325812364681008,-0.0376036689836332,-0.0577671444341419,0,0
2022-02-15,0.0156437171990005,0.0015703206944457,0.0079892601112556,-0.0170027743795471,-0.0297090792152743,-0.0338475775747202,-0.0613266391234866,0,0
2022-02-16,0.0008808328185996,0.0009897886122346,0.0083196684407814,-0.0188190318540316,-0.0318258943742701,-0.0376619331181004,-0.0595741720350829,0,0
2022-02-17,-0.021400503970776,0.001336927874578,0.0071268083632954,-0.0150029242725716,-0.0281378566909709,-0.0294121365788633,-0.0406807368095518,1,0
2022-02-18,-0.0071919734637503,0.0031779393797714,0.0090442674084153,-0.0176664022075138,-0.0317409529467268,-0.0362431934172015,-0.0551908292781684,0,0
